TermID, Term, Freq
4460, Feb, 6
4461, formerly, 12
4462, civil, 18
4463, prisoners, 6
4464, Scotland, 7
4465, world's, 7
4466, Klenze's, 1
4467, Rural, 3
4468, 1990s, 6
4469, Wadden, 1
4470, Hann, 1
4471, mediatised, 1
4472, Buchau, 1
4473, Aurelius, 1
4474, greatness, 4
4475, fourteen, 6
4476, intolerance, 3
4477, tVolap, 5
4478, offering, 9
4479, cido, 1
4480, Yad, 4
4481, ceded, 8
4482, Pfaffenstein, 1
4483, peninsula, 5
4484, heat, 2
4485, Reichenau, 1
4486, incorporation, 2
4487, Hohenwaldeck, 1
4488, 226, 9
4489, fort, 4
4490, CologneH, 1
4491, Commission, 8
4492, attached, 10
4493, Ziegenhain, 2
4494, gneiss, 1
4495, stages, 6
4496, Tisza, 2
4497, basilica, 3
4498, Vashem, 4
4499, 158, 6
4500, Zollverein, 5
4501, Speicherstadt, 1
4502, Pop, 4
4503, Coburg, 10
4504, Stralsund, 6
4505, Wismar, 2
4506, Caucasus, 6
4507, whereas, 9
4508, BernS, 1
4509, handed, 8
4510, Ilok, 2
4511, Abteilung, 2
4512, Vilsmeier, 1
4513, Andrea, 4
4514, picture, 4
4515, 083, 3
4516, Philately, 1
4517, football, 5
4518, invested, 6
4519, award, 7
4520, weekend, 1
4521, Gardens, 5
4522, 1803, 8
4523, longer, 17
4524, 1801, 5
4525, workers', 2
4526, cloisters, 1
4527, Corvey, 1
4528, Salzstadl, 1
4529, 1809, 8
4530, beds, 2
4531, ren, 2
4532, remarkable, 8
4533, Pyrbaum, 1
4534, bombed, 2
4535, Altdorfer, 2
4536, Dult, 1
4537, 1949, 8
4538, zone, 6
4539, 1943, 8
4540, 1946, 9
4541, 1947, 10
4542, 1945, 21
4543, supplies, 9
4544, 96, 18
4545, Tourism, 5
4546, Judenburg, 1
4547, Hallein, 1
4548, Countries, 11
4549, Garmisch, 2
4550, BaselS, 1
4551, artwork, 2
4552, Athletics, 2
4553, Experimental, 2
4554, 12th, 11
4555, CipSoft, 1
4556, travels, 4
4557, 427, 4
4558, attracting, 4
4559, ville, 3
4560, Teilbericht, 1
4561, thinkers, 4
4562, villa, 2
4563, Novi, 3
4564, Boy, 1
4565, Rev, 2
4566, burg, 3
4567, 893, 1
4568, affiliation, 3
4569, Gro, 13
4570, rstentum, 1
4571, targets, 5
4572, Wolfgang, 10
4573, celebrated, 10
4574, Notable, 10
4575, favour, 11
4576, Landau, 2
4577, goes, 3
4578, Frankish, 5
4579, subdivided, 3
4580, Bishops, 5
4581, Paderborn, 4
4582, Reutlingen, 3
4583, Age, 14
4584, Mu, 1
4585, Infrastructure, 3
4586, baseball, 2
4587, twentieth, 4
4588, Gunzenhausen, 3
4589, blockbusters, 1
4590, teacher, 5
4591, change, 17
4592, Memorials, 3
4593, Rheinfelden, 2
4594, Founded, 5
4595, Session, 2
4596, MR, 1
4597, 210725413, 1
4598, Bundesliga, 3
4599, EmpireCity, 1
4600, painter, 8
4601, Bezirksklinikum, 1
4602, Swabia, 7
4603, BeerAdvocate, 1
4604, merely, 9
4605, Abbey, 5
4606, Le, 13
4607, Therefore, 5
4608, ballets, 1
4609, rstenfeldbruck, 3
4610, Wolbergs, 1
4611, manufacturing, 7
4612, Archbishopric, 3
4613, Indersdorf, 1
4614, Diet, 16
4615, sports, 6
4616, territories, 28
4617, Cities, 11
4618, Adler, 7
4619, idhligGalego, 11
4620, These, 29
4621, lkerungsstandes, 2
4622, Operas, 1
4623, rdlingen, 3
4624, Neumarkt, 4
4625, LumbaartMagyar, 3
4626, Pforzheim, 2
4627, Bev, 5
4628, Minist, 3
4629, Voters, 1
4630, Lemgo, 1
4631, Ashkenaz, 1
4632, Brill, 6
4633, Ratisbonne, 1
4634, making, 24
4635, detached, 3
4636, Trutzhain, 1
4637, Kirchenmusik, 1
4638, DortmundH, 1
4639, Neuss, 2
4640, Frontiers, 1
4641, confused, 8
4642, 238, 7
4643, performed, 8
4644, unveiled, 2
4645, A93, 1
4646, Walter, 12
4647, Aisch, 4
4648, ScotsSeelterskSimple, 1
4649, Concerning, 5
4650, Who, 7
4651, Haidplatz, 1
4652, Lichtbildarchiv, 1
4653, economy, 15
4654, Opera, 6
4655, Tann, 1
4656, 145, 8
4657, explorer, 1
4658, Average, 6
4659, Burgundian, 4
4660, Steinweg, 1
4661, produce, 13
4662, Bochum, 3
4663, heroes, 2
4664, antiquarian, 1
4665, lz, 2
4666, Shandong, 1
4667, 6th, 13
4668, sq, 8
4669, Ratisbona, 1
4670, Innenstadt, 1
4671, block, 9
4672, sb, 1
4673, sseldorf, 8
4674, Kager, 1
4675, rabbi, 1
4676, mainly, 19
4677, Rh, 3
4678, Princely, 1
4679, interesting, 2
4680, torn, 5
4681, Benedictines, 3
4682, window, 7
4683, offers, 7
4684, Santa, 5
4685, Jura, 2
4686, Sister, 3
4687, Klagenfurt, 3
4688, 1955, 6
4689, Nightlife, 1
4690, killed, 20
4691, lies, 4
4692, Mines, 1
4693, concerts, 4
4694, Statistik, 4
4695, busts, 1
4696, Organisation, 6
4697, Lower, 12
4698, hldorf, 3
4699, 1481, 3
4700, 1486, 4
4701, influenced, 14
4702, Lun, 4
4703, Oskar, 2
4704, Wetzlar, 2
4705, 792, 1
4706, 3rd, 14
4707, Augsburg, 17
4708, factory, 5
4709, Ortenburg, 1
4710, Aires, 3
4711, shows, 16
4712, earlier, 21
4713, Theater, 5
4714, Oberliga, 1
4715, headquartered, 2
4716, 1135, 1
4717, Hauptbahnhof, 4
4718, Kassel, 8
4719, Morava, 2
4720, Apr, 7
4721, Schweinfurt, 3
4722, Bavarian, 21
4723, Duncan, 3
4724, 16th, 18
4725, Kepler, 1
4726, retreating, 4
4727, routes, 4
4728, 1002, 1
4729, Even, 19
4730, Turmtheater, 1
4731, There, 28
4732, municipality, 2
4733, Augustusburg, 1
4734, Bemelmans, 1
4735, Geographical, 3
4736, vote, 12
4737, corporations, 4
4738, hydropower, 2
4739, Pirate, 1
4740, district, 12
4741, crossings, 2
4742, plains, 6
4743, Ecological, 3
4744, Every, 6
4745, Post, 12
4746, Opto, 1
4747, Christofori, 1
4748, season, 4
4749, Kurd, 4
4750, est, 8
4751, Oberallg, 2
4752, Pentling, 1
4753, Hanisch, 1
4754, representing, 11
4755, 083Coordinates, 2
4756, transferred, 13
4757, crossroads, 1
4758, KolmarD, 1
4759, Budavar, 1
4760, Commissary, 1
4761, printmaker, 1
4762, Tami, 2
4763, Court, 12
4764, Leverkusen, 2
4765, topics, 16
4766, locations, 6
4767, Thurn, 1
4768, episcopal, 2
4769, Prehistoric, 3
4770, occupied, 17
4771, DP, 2
4772, Starnberg, 4
4773, conversion, 7
4774, fening, 1
4775, form, 25
4776, Murphy, 3
4777, zoo, 4
4778, enburg, 3
4779, attempted, 19
4780, Dr, 16
4781, MLB, 1
4782, postmaster, 1
4783, Donauw, 3
4784, visitors, 6
4785, printed, 11
4786, Lorsch, 1
4787, Portuguese, 11
4788, democratic, 13
4789, bishops, 8
4790, average, 11
4791, Czechs, 3
4792, GermanyUniversity, 1
4793, kWinaray, 2
4794, professional, 10
4795, 93001, 1
4796, show, 13
4797, Wei, 6
4798, statesImperial, 1
4799, Research, 14
4800, Roland, 5
4801, sponsorship, 1
4802, slow, 5
4803, Bagnoli, 1
4804, stained, 1
4805, Rosenheim, 2
4806, hockey, 1
4807, Grafenau, 2
4808, Left, 3
4809, Interventional, 1
4810, ObernaiD, 1
4811, Kronach, 2
4812, Bishopric, 6
4813, Falkenlust, 1
4814, Westphalian, 3
4815, Turm, 1
4816, celebrate, 2
4817, secondary, 9
4818, Schlossfestspiele, 1
4819, artist, 11
4820, Felix, 7
4821, Vol, 16
4822, miles, 4
4823, Prognos, 1
4824, Bindermichel, 1
4825, Education, 17
4826, Reichssaal, 1
4827, imposing, 5
4828, 1924, 8
4829, sport, 2
4830, entrepeneur, 1
4831, Stadtentwicklung, 1
4832, Bocholt, 1
4833, Monastery, 6
4834, Gengenbach, 1
4835, kilometer, 1
4836, polymath, 1
4837, Confederacy, 3
4838, Schikaneder, 1
4839, BoarischBrezhonegCatal, 3
4840, MelayuNederlands, 6
4841, arrival, 9
4842, infrastructure, 5
4843, Immunology, 2
4844, parent, 4
4845, Catholics, 14
4846, Brixen, 1
4847, NordfriiskNorskNorsk, 4
4848, reaction, 11
4849, Aragon, 15
4850, residence, 13
4851, region, 22
4852, Spider, 1
4853, Month, 3
4854, 804560398, 1
4855, martyr, 1
4856, Sarrebourg, 1
4857, nearby, 8
4858, Goldenen, 1
4859, Miesbach, 2
4860, overview, 5
4861, Sciences, 9
4862, twin, 7
4863, Jahn, 2
4864, Gabersee, 1
4865, Donaustauf, 1
4866, Assembly, 7
4867, Electric, 2
4868, Monuments, 1
4869, Meteorological, 1
4870, Saale, 5
4871, But, 21
4872, Schools, 6
4873, rebuilt, 7
4874, Agilolfings, 1
4875, 500, 16
4876, 636, 4
4877, Cinecitt, 1
4878, Oblast, 3
4879, surpassing, 1
4880, Telekom, 1
4881, photos, 5
4882, Parks, 4
4883, Action, 12
4884, champions, 2
4885, lklingen, 1
4886, Bayern, 9
4887, Erzeugung, 1
4888, situation, 18
4889, diocesan, 1
4890, coolest, 1
4891, Waldnaab, 2
4892, park, 6
4893, Transfer, 2
4894, Principality, 5
4895, Ipoly, 2
4896, Worms, 8
4897, refinery, 1
4898, cluster, 1
4899, rzburg, 14
4900, Oberisling, 1
4901, commanded, 8
4902, Topography, 2
4903, technology, 10
4904, fame, 4
4905, diseases, 3
4906, develop, 11
4907, Berchtesgaden, 1
4908, Jazz, 4
4909, tour, 2
4910, hAudio, 7
4911, otti, 1
4912, Partenkirchen, 2
4913, events, 22
4914, Berufsschule, 2
4915, UTC, 4
4916, oil, 5
4917, patrician, 1
4918, fortress', 1
4919, IT, 4
4920, persons, 9
4921, running, 8
4922, Mar, 8
4923, Spessart, 3
4924, renewable, 3
4925, Eisleben, 1
4926, roughly, 11
4927, Wittenberg, 4
4928, severe, 11
4929, tting, 2
4930, components, 6
4931, deported, 8
4932, nchen, 14
4933, summer, 12
4934, outdoor, 2
4935, Bistumsmuseen, 1
4936, Service, 17
4937, 211, 9
4938, guided, 1
4939, valuable, 4
4940, Erl, 1
4941, Eichst, 6
4942, Decentralised, 1
4943, Municipal, 4
4944, Innsbruck, 7
4945, Kulmbach, 4
4946, Duchy, 20
4947, geological, 1
4948, Gronau, 1
4949, pile, 2
4950, continuation, 6
4951, extensive, 16
4952, styles, 7
4953, l'Universite, 1
4954, Camp, 7
4955, Toul, 1
4956, Iller, 3
4957, mob, 1
4958, postal, 2
4959, Marburg, 5
4960, Wolfratshausen, 2
4961, 61, 23
4962, annually, 6
4963, chamber, 6
4964, Domspatzen, 1
4965, Pit, 1
4966, Ludwig's, 2
4967, conventual, 1
4968, regensburgtravel, 1
4969, Leibnitz, 1
4970, astronomer, 2
4971, intact, 4
4972, Neuhaussaal, 1
4973, Parthenon, 1
4974, Admont, 1
4975, Government, 13
4976, recorded, 7
4977, conservative, 12
4978, Southeast, 3
4979, provides, 7
4980, cleansed, 1
4981, 912, 3
4982, Galgenberg, 1
4983, racism, 4
4984, retains, 4
4985, arts, 16
4986, Vietnam, 6
4987, Krones, 1
4988, Gastein, 1
4989, Sportbund, 1
4990, industry, 16
4991, violence, 8
4992, generated, 7
4993, km2, 7
4994, masterpieces, 2
4995, fertile, 4
4996, Magnus, 5
4997, Leutkirch, 1
4998, skilled, 3
4999, Regensburg's, 1
5000, rising, 7
5001, Regensberg, 1
5002, Saxon, 11
5003, elementary, 7
5004, Neuburg, 6
5005, Braunau, 5
5006, Herford, 1
5007, area, 21
5008, Austro, 11
5009, strictly, 9
5010, Toshiba, 1
5011, low, 22
5012, lot, 3
5013, TurckheimD, 1
5014, 753, 2
5015, municipalities, 5
5016, Transition, 3
5017, poet, 7
5018, survived, 20
5019, Estate, 3
5020, Twin, 3
5021, Complex, 5
5022, nightlife, 1
5023, dubbing, 2
5024, Close, 4
5025, USA, 9
5026, cinema, 10
5027, 1207, 1
5028, 608, 5
5029, general, 31
5030, landscape, 9
5031, Verdun, 3
5032, hospitals, 5
5033, bishop, 6
5034, Saarbr, 3
5035, Gatien, 1
5036, Flute, 1
5037, foothills, 2
5038, vocational, 2
5039, Auvergne, 2
5040, Stamford, 1
5041, addtition, 1
5042, Climate, 6
5043, Muskauer, 1
5044, operettas, 2
5045, reached, 27
5046, includes, 16
5047, Wartburg, 3
5048, peak, 13
5049, Feldafing, 2
5050, Pharmacies, 1
5051, city's, 6
5052, mass, 13
5053, Jagodzinski, 1
5054, exhibitions, 4
5055, founder, 7
5056, month, 12
5057, Station, 3
5058, tours, 2
5059, settlement, 13
5060, Tyrol, 12
5061, Elli, 1
5062, tt, 6
5063, illustrates, 3
5064, preserved, 12
5065, Berel, 2
5066, BMW, 1
5067, Zustand, 1
5068, Olt, 2
5069, coloured, 2
5070, Ostdeutsche, 1
5071, Wolf, 6
5072, Jakobstor, 1
5073, Told, 2
5074, Mannheim, 6
5075, list, 18
5076, Telebuch, 1
5077, independence, 10
5078, Bayernwerk, 1
5079, small, 26
5080, Biberach, 1
5081, Pictures, 3
5082, Ukraine, 10
5083, ten, 17
5084, Energienutzungsplan, 1
5085, 194, 8
5086, Remscheid, 2
5087, Siret, 2
5088, Circle, 5
5089, LatinaLatvie, 18
5090, Friedberg, 3
5091, Circles, 2
5092, ecclesiastical, 13
5093, brief, 9
5094, Bratislava, 3
5095, Cultural, 14
5096, Trier, 9
5097, Sulzbach, 3
5098, cinemas, 3
5099, racing, 1
5100, multinational, 3
5101, Herne, 2
5102, Dresden, 9
5103, component, 5
5104, Ruse, 2
5105, hours, 12
5106, Reichstag, 12
5107, strong, 24
5108, hightech, 1
5109, arena, 2
5110, pleasant, 1
5111, Gladbach, 2
5112, Jews, 16
5113, Naab, 3
5114, 1842, 5
5115, 1844, 4
5116, Kelheim, 2
5117, professor, 7
5118, social, 21
5119, Isny, 1
5120, rnbergpark, 1
5121, KaysersbergD, 1
5122, Freyung, 2
5123, Stolpersteine, 1
5124, 1908, 7
5125, Tom, 7
5126, 1907, 7
5127, Miltenberg, 2
5128, literary, 6
5129, takes, 10
5130, Wein, 1
5131, distinct, 7
5132, Studies, 15
5133, Flensburg, 1
5134, Baseball, 2
5135, markets, 11
5136, fr, 7
5137, Sallern, 1
5138, ttingen, 6
5139, archbishopric, 2
5140, Lindenfels, 1
5141, DanubeBavarian, 1
5142, So, 6
5143, Schwabelweis, 1
5144, soloists, 1
5145, Berchtesgadener, 2
5146, 814, 2
5147, Gymnasium, 2
5148, Messerschmitt, 1
5149, Zell, 1
5150, Inn, 10
5151, renewables, 1
5152, Bayreuth, 8
5153, marble, 2
5154, beautiful, 5
5155, SSV, 1
5156, Legion, 6
5157, Lienz, 2
5158, Orchestra, 4
5159, northernmost, 2
5160, Wies, 1
5161, numbers, 16
5162, ezno, 1
5163, Cham, 2
5164, Petachiah, 1
5165, botanist, 1
5166, Federation, 6
5167, Interaktive, 1
5168, Sea5, 1
5169, Rendsburg, 1
5170, Hanover, 11
5171, plant, 3
5172, Dom, 3
5173, 1275, 1
5174, Rivoli, 2
5175, monstrances, 1
5176, faculty, 5
5177, Swiss, 11
5178, Syria, 12
5179, derives, 6
5180, Ceremonial, 1
5181, Karten, 1
5182, short, 29
5183, Velodrom, 1
5184, Kessenich, 1
5185, overnight, 2
5186, Xaver, 3
5187, playing, 5
5188, Film, 14
5189, cken, 9
5190, chtnishaus, 1
5191, Keplerged, 1
5192, stays, 4
5193, mission, 8
5194, held, 29
5195, industrial, 12
5196, SuomiSvenskaTagalog, 10
5197, Altes, 1
5198, Oct, 6
5199, roots, 7
5200, abbey, 3
5201, Hamburg, 14
5202, Stadtbezirke, 1
5203, Zreiq, 1
5204, Niederwinzer, 1
5205, Spectaculum, 1
5206, worthies, 1
5207, walls, 8
5208, Kunstforum, 2
5209, communities, 11
5210, Haack, 1
5211, Altenstadt, 1
5212, mathematician, 3
5213, Prut, 2
5214, level, 20
5215, 1874, 2
5216, Qingdao, 1
5217, Scottish, 6
5218, athletics, 1
5219, Goslar, 1
5220, mental, 4
5221, energy, 6
5222, monks, 8
5223, Sports, 7
5224, modernized, 2
5225, obtains, 1
5226, organised, 12
5227, operation, 10
5228, event, 18
5229, Grabfeld, 2
5230, Braumeisters, 1
5231, Leiden, 5
5232, surrounded, 8
5233, Flag, 13
5234, hill, 3
5235, Weekly, 1
5236, Maschinenfabrik, 1
5237, Reinhausen, 1
5238, housed, 1
5239, driver, 5
5240, Bachgasse, 1
5241, Holledau, 1
5242, EV, 1
5243, beginning, 29
5244, 9782760522091, 1
5245, XVI, 8
5246, Stadtamhof, 1
5247, Vischer's, 1
5248, Dialling, 2
5249, Nature, 4
5250, tsklinikum, 1
5251, Simone, 3
5252, automobile, 2
5253, Haag, 1
5254, Remains, 1
5255, Aichach, 3
5256, tatar, 12
5257, Bayerischer, 2
5258, Bayerisches, 2
5259, Vielberth, 1
5260, 1870, 11
5261, citiesStates, 1
5262, Ansfelden, 1
5263, temperature, 3
5264, gourmet, 1
5265, station, 7
5266, Ortsteile, 1
5267, hundred, 10
5268, selling, 9
5269, hotel, 3
5270, Companies, 3
5271, Beech, 1
5272, treasures, 3
5273, doctors, 4
5274, theater, 6
5275, licensed, 1
5276, tapestries, 1
5277, regensburg, 2
5278, levels, 9
5279, Botanischer, 1
5280, Cancel, 1
5281, treated, 6
5282, Communities, 2
5283, Dechbetten, 1
5284, Gra, 1
5285, delisted, 1
5286, GallenS, 1
5287, Abbeys, 1
5288, alike, 6
5289, categorized, 1
5290, concentration, 11
5291, rgerrecht, 1
5292, Ukrainian, 4
5293, Ostenviertel, 1
5294, Ravensburg, 1
5295, Demographics, 7
5296, Baumburger, 1
5297, Charlemagne's, 3
5298, Erlangen, 6
5299, Germans, 22
5300, club, 5
5301, Recreation, 3
5302, electric, 1
5303, Kohlenmarkt, 1
5304, Admin, 2
5305, monastery, 7
5306, Ist, 1
5307, confluence, 1
5308, 75, 17
5309, 71, 20
5310, 79, 18
5311, laboratories, 1
5312, organist, 3
5313, performances, 3
5314, Aibling, 1
5315, traditional, 19
5316, institutions, 11
5317, sector, 3
5318, Domschatzmuseum, 1
5319, Hak, 9
5320, humid, 1
5321, gold, 12
5322, 667, 3
5323, 1260, 3
5324, rth, 9
5325, Eberl, 1
5326, northern, 20
5327, writer, 5
5328, grotesque, 1
5329, Ingolstadt, 7
5330, Neustadt, 6
5331, Wirtschaftswoche, 1
5332, 1315, 1
5333, Magic, 1
5334, Eschwege, 1
5335, Heidenheim, 1
5336, specialisations, 1
5337, multimillionaire, 1
5338, officefiles, 1
5339, Reich, 19
5340, fastest, 4
5341, footballers, 1
5342, netoTi, 3
5343, 1010, 2
5344, Gallingkofen, 1
5345, doubled, 2
5346, Befreiungshalle, 1
5347, SchlettstadtD, 1
5348, restaurants, 4
5349, EnglishSloven, 18
5350, Archbishop, 9
5351, adoptionism, 1
5352, institutes, 1
5353, Aalen, 3
5354, locals, 2
5355, Osram, 1
5356, Barmherzige, 1
5357, Cremona, 1
5358, currently, 4
5359, Park, 6
5360, Part, 17
5361, Postal, 4
5362, supposed, 8
5363, Fraunhofer, 2
5364, Be, 4
5365, Kino, 1
5366, complement, 2
5367, Dalberg, 3
5368, Wahlenstra, 1
5369, ranked, 5
5370, Kissingen, 3
5371, glorification, 3
5372, disestablishmentsRegensburgPopulated, 1
5373, Sheffler, 1
5374, minorities, 7
5375, Harz, 1
5376, context, 9
5377, pdf, 6
5378, corresponds, 4
5379, Ebensee, 1
5380, Fossil, 1
5381, Leerer, 1
5382, Willie, 1
5383, War, 40
5384, belt, 2
5385, pr, 2
5386, stamp, 3
5387, 884, 2
5388, due, 26
5389, ensured, 4
5390, Carl, 16
5391, Corbusier, 2
5392, Allies, 7
5393, champion, 4
5394, honorary, 3
5395, RottweilS, 1
5396, Weltenburg, 2
5397, Allied, 13
5398, Buchbinder, 1
5399, Gymnasiums, 1
5400, 1869, 3
5401, resisted, 3
5402, plants, 3
5403, Darmstadt, 8
5404, Herzogspark, 1
5405, Altstadt, 1
5406, Emslandlager, 1
5407, di, 8
5408, larger, 15
5409, costly, 4
5410, Benedict, 2
5411, mystic, 1
5412, itself, 29
5413, Librettist, 1
5414, RCI, 1
5415, Albertus, 1
5416, clerical, 5
5417, Island, 10
5418, Odessa, 3
5419, higher, 14
5420, belfry, 2
5421, Pfullendorf, 1
5422, 899, 1
5423, Cluniac, 2
5424, holidays, 4
5425, 006, 3
5426, cityscape, 2
5427, Rhenish, 4
5428, theology, 3
5429, Economic, 13
5430, Wiegard, 1
5431, Honorary, 2
5432, AI014, 1
5433, Chassidei, 1
5434, textPages, 2
5435, Schrobenhausen, 3
5436, settlements, 8
5437, Bremen, 11
5438, Armin, 2
5439, 1962, 12
5440, Rottal, 2
5441, Collectivit, 1
5442, Hagner, 1
5443, majority, 20
5444, Football, 5
5445, Historic, 3
5446, Giengen, 1
5447, descendant, 3
5448, 1670, 4
5449, transformation, 3
5450, 1096, 3
5451, victims, 6
5452, Of, 12
5453, Kaufbeuren, 2
5454, game, 7
5455, Schwabach, 3
5456, CircleMedieval, 1
5457, precipitation, 4
5458, ON, 1
5459, Archchancellor, 1
5460, Ziegetsdorf, 1
5461, Isar, 3
5462, Wiesbaden, 3
5463, LandauD, 1
5464, Wimpfen, 3
5465, Management, 4
5466, diocese, 2
5467, Housing, 1
5468, economic, 22
5469, Economy, 10
5470, delivered, 7
5471, acquaintance, 2
5472, describing, 3
5473, Fortschreibung, 2
5474, integration, 6
5475, per, 12
5476, competitions, 1
5477, Klima, 1
5478, Haberl, 2
5479, Duisburg, 2
5480, innovation, 5
5481, Aviation, 2
5482, dating, 2
5483, gelland, 1
5484, temple, 3
5485, Protestant, 24
5486, run, 12
5487, Gesamtranking, 1
5488, Magdeburg, 9
5489, Affaires, 2
5490, wealth, 11
5491, 77, 20
5492, 76, 16
5493, Hochschule, 2
5494, range, 16
5495, 74, 18
5496, Committee, 7
5497, Bari, 1
5498, sponsored, 7
5499, Alps3, 1
5500, consequently, 4
5501, Filmtheater, 1
5502, fortifications, 6
5503, greenfield, 1
5504, Modernism, 4
5505, Erfurt, 7
5506, rgerfest, 1
5507, Shared, 2
5508, Siegen, 3
5509, Leuchtenberg, 1
5510, 93059, 1
5511, Westwork, 1
5512, Beutel, 2
5513, pronunciation, 3
5514, abbeys, 2
5515, mountains, 5
5516, Schmalkalden, 1
5517, inches, 5
5518, Perpetual, 1
5519, Holocaust, 13
5520, Collegiate, 2
5521, newer, 3
5522, Switzerland, 18
5523, subsidiary, 2
5524, 623, 2
5525, Irish, 8
5526, stumbling, 1
5527, Udo, 1
5528, Theaters, 2
5529, Perspective, 5
5530, highlight, 3
5531, landscapes, 4
5532, partition, 3
5533, associated, 17
5534, Perhaps, 3
5535, 2007Wikipedia, 1
5536, Ice, 3
5537, diverse, 7
5538, 1898, 5
5539, 1894, 7
5540, Rhaetian, 1
5541, codes, 7
5542, Carinthia, 6
5543, towers, 3
5544, A3, 2
5545, electrical, 3
5546, transport, 8
5547, Mai, 1
5548, musician, 3
5549, spectators, 4
5550, AD, 4
5551, AG, 5
5552, provided, 24
5553, Krankenhaus, 1
5554, Tributaries, 2
5555, meaning, 7
5556, Italica, 1
5557, ago, 5
5558, berge, 2
5559, Tricase, 1
5560, Scoti, 1
5561, vehicles, 5
5562, visual, 9
5563, Reformation, 17
5564, Density, 5
5565, Zukunftsatlas, 1
5566, Jiu, 2
5567, 017, 1
5568, golf, 2
5569, Weiden, 3
5570, Timi, 3
5571, Hersbruck, 4
5572, turbinemachinery, 1
5573, Siemens, 5
5574, Weil, 1
5575, Wutzlhofen, 1
5576, Cambrai, 2
5577, Arge, 2
5578, nden, 2
5579, garden, 2
5580, torture, 4
5581, arthouse, 1
5582, automotive, 1
5583, Region, 5
5584, uboden, 1
5585, euthanasy, 1
5586, 1795, 12
5587, Ruhr, 8
5588, recreation, 1
5589, Erding, 2
5590, Hagen, 3
5591, aisFryskGaeilgeG, 3
5592, Partner, 1
5593, tinaCymraegDanskDeutschEesti, 13
5594, 1663, 2
5595, Volksfest, 1
5596, Turkey, 10
5597, smaller, 13
5598, compensated, 3
5599, Ainring, 1
5600, rivers, 4
5601, Trofaiach, 1
5602, video, 10
5603, Oberst, 1
5604, Criteria, 2
5605, trang, 2
5606, folk, 4
5607, universities, 15
5608, Landesamt, 2
5609, plays, 8
5610, Legio, 1
5611, giving, 12
5612, Pfeddersheim, 1
5613, 19th, 22
5614, Clowes, 1
5615, firms, 5
5616, ammunition, 3
5617, impact, 12
5618, Bergpark, 1
5619, Rothschild, 1
5620, youngest, 2
5621, mindset, 1
5622, receive, 14
5623, Energy, 6
5624, rde, 1
5625, Konstanz, 4
5626, 1245, 2
5627, residents, 7
5628, Iskar, 2
5629, looted, 3
5630, composed, 11
5631, 339, 4
5632, deputy, 6
5633, private, 17
5634, Weissenhof, 1
5635, composer, 6
5636, festivals, 3
5637, Hermit, 1
5638, Fr, 8
5639, consumption, 5
5640, Originalurkunden, 1
5641, nzburg, 3
5642, Izmail, 3
5643, Memmingen, 2
5644, Displaced, 2
5645, Land, 10
5646, carvings, 1
5647, emigration, 3
5648, Garbo, 1
5649, iii, 1
5650, Bremerhaven, 2
5651, customer, 1
5652, Besan, 1
5653, Amberg, 5
5654, IIWorld, 1
5655, pour, 4
5656, Shaar, 1
5657, Transit, 2
5658, providers, 2
5659, TOP, 2
5660, Valley, 10
5661, Forests, 2
5662, Party, 20
5663, Several, 13
5664, Christmas, 4
5665, contempt, 2
5666, educational, 7
5667, united, 19
5668, picturesque, 4
5669, regions, 17
5670, located, 13
5671, Koblenz, 5
5672, Verden, 1
5673, circular, 2
5674, blocks, 4
5675, singular, 4
5676, annexed, 9
5677, testimony, 3
5678, collection, 14
5679, 1889, 6
5680, Osam, 2
5681, Niederm, 1
5682, lingen, 1
5683, Babenhausen, 1
5684, Weilheim, 2
5685, lines, 22
5686, 943, 3
5687, OTTI, 1
5688, bakery, 1
5689, Greece, 16
5690, Politics, 16
5691, counted, 6
5692, Regina, 2
5693, Gladbeck, 1
5694, produces, 4
5695, Unterallg, 2
5696, areas, 21
5697, FINANZ, 1
5698, mentioned, 4
5699, memorials, 2
5700, industries, 7
5701, Walhalla, 2
5702, SchaffhausenS, 1
5703, IndonesiaInterlingue, 2
5704, Ganghofersiedlung, 1
5705, Soviet, 16
5706, No, 18
5707, winning, 12
5708, permanent, 15
5709, 2018, 4
5710, covered, 16
5711, 2012, 28
5712, Europeprize, 1
5713, Celtic, 5
5714, pure, 9
5715, 1648, 12
5716, Miami, 1
5717, Porta, 2
5718, Mergentheim, 3
5719, Social, 20
5720, investor, 2
5721, Freising, 2
5722, Inscription, 1
5723, Windsheim, 4
5724, university, 10
5725, Sad, 2
5726, Keilberg, 1
5727, Bogen, 3
5728, experienced, 8
5729, prevailing, 2
5730, Cecilian, 1
5731, Wildflecken, 1
5732, Bertrand, 4
5733, Treasure, 2
5734, 700, 17
5735, 144, 6
5736, Benedictine, 2
5737, 88, 16
5738, 89, 14
5739, Adriatica, 1
5740, Europe's, 10
5741, 81, 18
5742, 84, 15
5743, Lippstadt, 1
5744, res, 5
5745, Schottenkirche, 2
5746, CET, 3
5747, Nearly, 1
5748, Itzehoe, 1
5749, Alpine, 3
5750, achievements, 8
5751, Urgel, 1
5752, Christianization, 3
5753, Museums, 3
5754, Breitenegg, 1
5755, Ipe, 2
5756, microformatsArticles, 5
5757, akowski1, 1
5758, Secular, 4
5759, 459, 4
5760, Innkreis, 2
5761, Ried, 3
5762, Boroughs, 1
5763, Italy's, 1
5764, patriotism, 5
5765, nchengladbach, 2
